Twitter for iPhone,12294100,HAPPY PRESIDENT'S DAY!,2/17/2020 14:16,47678,364909
Twitter for iPhone,12292000,#DAYTONA500 https://t.co/fT8L0EZqXh,2/17/2020 0:42,60421,275233
Twitter for iPhone,12290900,Last week the Fake News said that a section of our powerful under construction Southern Border Wall fell over trying to make it sound terrible except the reason was that the concrete foundation was just poured & soaking wet when big winds kicked in. Quickly fixed forever .,2/16/2020 17:11,31622,161316
Twitter for iPhone,12290600,Getting ready to go to the Daytona 500. Will be GREAT!,2/16/2020 15:25,26061,194145
Twitter for iPhone,12288100,Thank you to @JackBrewerBSI for your kind words on the great progress we have made on our powerful African-American Agenda. For one lowest unemployment numbers in USA history. Many other great records! @foxandfriends @FoxNews,2/15/2020 22:40,11046,47386
Twitter for iPhone,12288100,BIG PROGRESS! https://t.co/DfWA7FRSGQ,2/15/2020 22:36,9956,39534
Twitter for iPhone,12288100,Remember will be at Daytona 500 tomorrow!,2/15/2020 22:35,21987,144587
Twitter for iPhone,12288100,Years ago the Democrats had the money to build the Wall but they didn't have any idea how to get it done. I am building it bigger and better than ever thought possible! https://t.co/VMioZcRPfj,2/15/2020 22:30,17593,71498
Twitter for iPhone,12288000,Thank you David! https://t.co/yElxOFxqYu,2/15/2020 22:13,17274,84005
Twitter for iPhone,12286900,IG report on Andrew McCabe: Misled Investigators over roll in news media disclosure...Lacked Candor (Lied) on four separate occasions...Authotized Media Leaks to advance personal interests...IG RECOMMENDED MCCABE'S FIRING. @FoxNews @IngrahamAngle,2/15/2020 14:39,23018,81834
Twitter for iPhone,12286700,.....biggest test of his presidency emboldened ready to claim exoneration and take his case of grievance persecution and resentment to the campaign trail. Peter Baker @nytimes The Greatest Witch Hunt In American History!,2/15/2020 13:04,19320,78879
Twitter for iPhone,12286700,Ralph Waldo Emerson seemed to foresee the lesson of the Senate Impeachment Trial of President Trump. When you strike at the King Emerson famously said you must kill him.' Mr. Trump's foes struck at him but did not take him down. A triumphant Mr.Trump emerges from the.....,2/15/2020 13:04,25303,104845
Twitter for iPhone,12286600,MAKE AMERICA GREAT AGAIN and then KEEP AMERICA GREAT! https://t.co/eV9fZxzxgi,2/15/2020 12:22,24498,90415
Twitter for iPhone,12284700,Nice! https://t.co/5EVJVAPxjL,2/14/2020 23:57,10475,60326
Twitter for iPhone,12284600,Great honor I think? Mark Zuckerberg recently stated that Donald J. Trump is Number 1 on Facebook. Number 2 is Prime Minister Modi of India. Actually I am going to India in two weeks. Looking forward to it!,2/14/2020 23:38,29412,162241
Twitter for iPhone,12284500,.@LouieGohmertTX1 is a Fantastic Republican from the Great State of Texas! He fully supports our #MAGA and #KAG Agenda Border WALL Military Vets and your Second Amendment. Louie is my friend and has my Complete and Total Endorsement! https://t.co/7MWH000IbI,2/14/2020 22:44,13703,41456
Twitter for iPhone,12284500,I look forward to attending the Daytona 500 on Sunday with lots of my great friends from Florida including the France family and @RepMichaelWaltz from #FL6. See you there good luck to everyone! @NASCAR @SenRickScott @marcorubio @GovRonDeSantis https://t.co/e0SUl4GfBm,2/14/2020 22:40,13022,50533
Twitter for iPhone,12284500,Thank you Arnold very nice. https://t.co/didAAHILFk,2/14/2020 22:31,14694,70342
Twitter for iPhone,12284500,"It has been two years since the tragedy in Parkland. We will always mourn the innocent lives taken from us ""14 wonderful students and 3 terrific educators. Earlier this week I met with families whose experiences from that horrible day still pierce the soul....",2/14/2020 22:30,15761,85326
Twitter for iPhone,12284500,....Today @FLOTUS and I encourage all Americans to cherish and honor the memory of those we have lost through acts of love and service. We will hold Parkland forever in our hearts.,2/14/2020 22:30,9471,47125
Twitter for iPhone,12284500,.@LouisGohmertTX1 is a Fantastic Republican from the Great State of Texas! He fully supports our #MAGA and #KAG Agenda Border WALL Military Vets and your Second Amendment. Louie is my friend and has my Complete and Total Endorsement! https://t.co/7MWH000IbI,2/14/2020 22:28,1430,4326
Twitter for iPhone,12284400,.@TomMcClintock is a strong Conservative Leader who will always fight for the people of California. He fully supports our #MAGA Agenda will continue to Secure Our Border Loves our Military & Vets & is Strong on the #2A. Tom has my Complete Endorsement! https://t.co/QRP3IwTx3Z,2/14/2020 22:16,11027,34864
Twitter for iPhone,12284400,.@JodeyArrington from the Great State of Texas has been an incredible supporter of our #MAGA Agenda. Jodey fully supports Securing our Border w/ the WALL he Loves our Military & Vets and is Strong on the #2A. Jodey has my Complete and Total Endorsement! https://t.co/PkOFjOAFX1,2/14/2020 22:01,9910,30938
Twitter for iPhone,12284400,.@MoInTheHouse Brooks is running for Congress in the Great State of Alabama. He is a huge supporter of the #MAGA Agenda. Mo fully supports Securing our Border w/the WALL he Loves our Military & Vets & is Strong on the #2A. Mo has my Complete Endorsement! https://t.co/wQ0euFBwbI,2/14/2020 22:00,9365,28611
Twitter for iPhone,12284400,The Greatest name in politics Patrick @McHenryCampaign from the Great State of North Carolina is a Conservative Fighter and a true Leader who ALWAYS supports our #MAGA Agenda. Patrick has my Complete and Total Endorsement! https://t.co/t1ciRWONff,2/14/2020 21:58,9222,28668
Twitter for iPhone,12284400,....Today @FLOTUS and I encourage all Americans to cherish and honor the memory of those we have lost through acts of love and service. We will hold Parkland forever in our hearts.,2/14/2020 21:47,2774,11852
Twitter for iPhone,12284400,"It has been two years since the tragedy in Parkland. We will always mourn the innocent lives taken from us ""14 wonderful students and 3 terrific educators. Earlier this week I met with families whose experiences from that horrible day still piece the soul....",2/14/2020 21:47,4040,17412
Twitter for iPhone,12284200,Thank you to the beautiful country of Cambodia for accepting the @CarnivalCruise ship Westerdam into your port. The United States will remember your courtesy! @MickyArison,2/14/2020 20:41,13877,65007
Twitter for iPhone,12283400,It is happening again to Crazy Bernie just like last time only far more obvious. They are taking the Democrat Nomination away from him and there's very little he can do. A Rigged System!,2/14/2020 15:33,24670,110839
Twitter for iPhone,12283400,95% Approval Rating in the Republican Party. Thank you!,2/14/2020 15:26,19908,126977
Twitter for iPhone,12283400,....always continue. Every Republican Senator except Romney many highly religious people all very smart voted against the Impeachment Hoax. @SenCapito was all in (a great person). I was told by many that Manchin was just a puppet for Schumer & Pelosi. That's what he is!,2/14/2020 15:25,10639,43839
Twitter for iPhone,12283400,I was very surprised & disappointed that Senator Joe Manchin of West Virginia voted against me on the Democrat's totally partisan Impeachment Hoax. No President has done more for the great people of West Virginia than me (Pensions) and that will....,2/14/2020 15:25,15678,71290
Twitter for iPhone,12283400,President Trump with smart policies has done more to help the Black community than any President in the modern era. @IngrahamAngle @FoxNews,2/14/2020 15:20,16005,70460
Twitter for iPhone,12283100,The President has never asked me to do anything in a criminal case. A.G. Barr This doesn't mean that I do not have as President the legal right to do so I do but I have so far chosen not to!,2/14/2020 13:33,24075,106294
Twitter for iPhone,12280200,I'm seeing Governor Cuomo today at The White House. He must understand that National Security far exceeds politics. New York must stop all of its unnecessary lawsuits & harrassment start cleaning itself up and lowering taxes. Build relationships but don't bring Fredo!,2/13/2020 18:30,34313,157649
Twitter for iPhone,12279900,....which he actually has a military and legal obligation to do. His incredible wife Karen who I have a lot of respect for once pulled me aside & said strongly that John respects you greatly. When we are no longer here he will only speak well of you. Wrong!,2/13/2020 16:04,14868,64620
Twitter for iPhone,12279900,When I terminated John Kelly which I couldn't do fast enough he knew full well that he was way over his head. Being Chief of Staff just wasn't for him. He came in with a bang went out with a whimper but like so many X's he misses the action & just can't keep his mouth shut.,2/13/2020 16:04,24822,108749
Twitter for iPhone,12279600,DRAIN THE SWAMP! We want bad people out of our government!,2/13/2020 14:10,51592,243234
Twitter for iPhone,12279500,Mini Mike is a 5'4 mass of dead energy who does not want to be on the debate stage with these professional politicians. No boxes please. He hates Crazy Bernie and will with enough money possibly stop him. Bernie's people will go nuts!,2/13/2020 13:23,26358,118783
Twitter for iPhone,12279400,Mini Mike Bloomberg is a LOSER who has money but can't debate and has zero presence you will see. He reminds me of a tiny version of Jeb Low Energy Bush but Jeb has more political skill and has treated the Black community much better than Mini! https://t.co/qIef5VhjDr,2/13/2020 13:13,22416,94518
Twitter for iPhone,12279400,Deven Nunes predicts that more examples of Mueller team misconduct will be revealed in coming weeks. @seanhannity @FoxNews,2/13/2020 13:00,22902,86886
Twitter for iPhone,12279400,Now it looks like the fore person in the jury in the Roger Stone case had significant bias. Add that to everything else and this is not looking good for the Justice Department. @foxandfriends @FoxNews,2/13/2020 12:57,25222,91699
Twitter for iPhone,12277200,GREAT NEWS! #KAG2020'  https://t.co/QA6Bpl4ETv,2/12/2020 22:18,20294,78706
Twitter for iPhone,12277100,.@ClaudiaTenney is a fantastic candidate running in New York where she was a Great member of Congress. She is Strong on Crime Borders Cutting Taxes your #2A and she Loves our Military and Vets. Claudia has my Complete and Total Endorsement! https://t.co/pU36bNWR3t,2/12/2020 21:33,15396,50009
Twitter for iPhone,12277100,.@NMalliotakis is running for Congress in NY I know her well we need her to defeat Max Rose who voted for Impeachment! Nicole is Strong on Crime & Borders #2A Cutting Taxes & she Loves our Military & Vets. Nicole has my Complete & Total Endorsement! https://t.co/N0FIGeyjaw,2/12/2020 21:29,20094,62826
Twitter for iPhone,12277100,.@MattForMontana Rosendale is a Strong & Conservative fighter for Montana. Matt stands w/ our Brave Veterans Loves our Military and he will continue working to Secure our Border. Matt will NEVER let our #2A go unprotected. Matt has my Total Endorsement! https://t.co/sJqJPVBhVu,2/12/2020 21:25,13208,41293
Twitter for iPhone,12277000,.@WesleyHuntTX is running for Congress in the Great State of Texas. He will help us accomplish our America First policies. Wesley is strong on Crime the Border our 2nd Amendment Trade Military and Vets. Wesley has my Complete and Total Endorsement! https://t.co/tdnO5Uh5Sa,2/12/2020 21:20,13942,40678
Twitter for iPhone,12277000,.@AugustPfluger is a Great Veteran and Strong Leader for Texas where he is running for Congress. He will protect your #2A fight for our Farmers Oil/Gas Workers and he supports our #MAGA & #KAG Agenda. August has my Complete and Total Endorsement! https://t.co/aodsb5LWJz,2/12/2020 21:18,12489,35847
Twitter for iPhone,12277000,.@BethVanDuyne did Great things as Mayor of Irving Texas with my Administration. She is a Strong Conservative who supports Border Security Loves our Military Vets and supports your #2A. Beth has my Full Endorsement for Congress! https://t.co/0cUYANBzj0,2/12/2020 21:18,14590,43633
Twitter for iPhone,12277000,.@JayObernolte of California is running for Congress in 2020. Jay will help me to continue securing the Southern Border he Loves our GREAT Law Enforcement Officers Military Vets and he will protect your #2A. Jay has my Complete and Total Endorsement! https://t.co/MhEF9Ef1gC,2/12/2020 21:14,14932,42625
Twitter for iPhone,12277000,Ending surprise medical billing moving ahead in Congress! Thanks to Ways & Means and Education/Labor Committees for your work on Bills to protect patients and end medical bill ripoffs! Work with Energy & Commerce HELP committees to send BIPARTISAN bill to my desk!,2/12/2020 21:13,23270,96220
Twitter for iPhone,12276600,....If my hands were tied Iran would have a field day. Sends a very bad signal. The Democrats are only doing this as an attempt to embarrass the Republican Party. Don't let it happen!,2/12/2020 18:32,19420,77239
Twitter for iPhone,12276600,It is very important for our Country's SECURITY that the United States Senate not vote for the Iran War Powers Resolution. We are doing very well with Iran and this is not the time to show weakness. Americans overwhelmingly support our attack on terrorist Soleimani....,2/12/2020 18:32,33988,136506
Twitter for iPhone,12276100,https://t.co/I0eZ9UoIQJ,2/12/2020 15:09,33142,148248
Twitter for iPhone,12276000,.@dagenmcdowell Every Democrat is running to raise taxes. She (Pocahontas) lied about her ethnicity that was her problem. @MariaBartiromo So true Dagen!,2/12/2020 14:46,13490,58923
Twitter for iPhone,12275600,Two months in jail for a Swamp Creature yet 9 years recommended for Roger Stone (who was not even working for the Trump Campaign). Gee that sounds very fair! Rogue prosecutors maybe? The Swamp! @foxandfriends @TuckerCarlson,2/12/2020 12:06,24718,92073
Twitter for iPhone,12275600,Congratulations to Attorney General Bill Barr for taking charge of a case that was totally out of control and perhaps should not have even been brought. Evidence now clearly shows that the Mueller Scam was improperly brought & tainted. Even Bob Mueller lied to Congress!,2/12/2020 11:53,35641,133204
Twitter for iPhone,12275600,Fake News @CNN and MSDNC have not surprisingly refused to talk about my record setting number of voters in New Hampshire (and in Iowa). That's why they are poorly rated Fake News! I will win both states in November.,2/12/2020 11:35,23823,97255
Twitter for iPhone,12274500,The Fake News Media is looking hard for the Big Democrat Story but there is nothing too fabulous. Wouldn't a big story be that I got more New Hampshire Primary Votes than any incumbent president in either party in the history of that Great State? Not an insignificant fact!,2/12/2020 4:45,28614,126693
Twitter for iPhone,12274400,Thank you Brad! https://t.co/qv4qcj704y,2/12/2020 4:06,13394,56442
Twitter for iPhone,12274400,Prosecutorial Misconduct? https://t.co/ignPtwRQUG,2/12/2020 3:58,12082,45269
Twitter for iPhone,12274300,Bootedgeedge (Buttigieg) is doing pretty well tonight. Giving Crazy Bernie a run for his money. Very interesting!,2/12/2020 3:23,15537,92462
Twitter for iPhone,12274300,A very bad night for Mini Mike!,2/12/2020 3:02,15423,92318
Twitter for iPhone,12274200,A lot of Democrat dropouts tonight very low political I.Q. https://t.co/1fZmJOifLo,2/12/2020 2:47,16515,75808
Twitter for iPhone,12274200,Who are the four prosecutors (Mueller people?) who cut and ran after being exposed for recommending a ridiculous 9 year prison sentence to a man that got caught up in an investigation that was illegal the Mueller Scam and shouldn't ever even have started? 13 Angry Democrats?,2/12/2020 2:45,29283,111641
Twitter for iPhone,12274200,Impeachment King Steyer (how did that work out?) spent 200 Million Dollars and got less than 1% of the vote in Iowa and only 3% of the Vote in New Hampshire. Could it be that something is just plain missing? Not easy to do what I did is it?,2/12/2020 2:34,19819,87840
Twitter for iPhone,12274200,Elizabeth Warren sometimes referred to as Pocahontas is having a really bad night. I think she is sending signals that she wants out. Calling for unity is her way of getting there going home and having a nice cold beer with her husband!,2/12/2020 2:21,30656,160681
Twitter for iPhone,12274100,Whatever happened to Hillary campaign manager Podesta's BROTHER? Wasn't he caught forced to leave his firm with BIG BAD things to happen? Why did nothing ever happen to him only to the other side?,2/12/2020 2:09,33620,114823
Twitter for iPhone,12274100,...And a swamp creature with pull was just sentenced to two months in jail for a similar thing that they want Stone to serve 9 years for. A phony Mueller Witch Hunt disgrace. Caught! https://t.co/6baxv3Lvuk,2/12/2020 1:59,17563,55432
Twitter for iPhone,12274100,Is this the Judge that put Paul Manafort in SOLITARY CONFINEMENT something that not even mobster Al Capone had to endure? How did she treat Crooked Hillary Clinton? Just asking! https://t.co/Fe7XkepJNN,2/12/2020 1:47,23508,67793
Twitter for iPhone,12274100,All starting to unravel with the ridiculous 9 year sentence recommendation! https://t.co/6baxv3Lvuk,2/12/2020 1:40,16334,56713
Twitter for iPhone,12272700,When Jerome Powell started his testimony today the Dow was up 125 & heading higher. As he spoke it drifted steadily downward as usual and is now at -15. Germany & other countries get paid to borrow money. We are more prime but Fed Rate is too high Dollar tough on exports.,2/11/2020 16:39,17481,73933
Twitter for iPhone,12272600,Mini Mike is a short ball (very) hitter. Tiny club head speed. KEEP AMERICA GREAT! https://t.co/5DUj16jtZf,2/11/2020 16:02,16430,80276
Twitter for iPhone,12272600,New Stock Market RECORD. Congratulations spend your money wisely. KEEP AMERICA GREAT!!!!!,2/11/2020 15:49,22538,121782
Twitter for iPhone,12272300,Great being in New Hampshire last night. I would say that was the biggest political Rally in New Hampshire history. Incredible evening!,2/11/2020 13:43,17819,91811
Twitter for iPhone,12272300,WOW BLOOMBERG IS A TOTAL RACIST! https://t.co/2QLhxUxs1J,2/11/2020 13:40,2872,7428
Twitter for iPhone,12272200,BEST USA ECONOMY IN HISTORY!,2/11/2020 13:35,34078,197959
Twitter for iPhone,12271200,This is a horrible and very unfair situation. The real crimes were on the other side as nothing happens to them. Cannot allow this miscarriage of justice! https://t.co/rHPfYX6Vbv,2/11/2020 6:48,27726,97452
Twitter for iPhone,12271200,Just returned to White House from Dover. Very sad! https://t.co/0Ld0gzXdLe,2/11/2020 6:32,14657,63109
Twitter for iPhone,12271200,Nice conflict. Brown dropped out of presidential race FAST. Polled at ZERO! https://t.co/AwyxoJ8IKI,2/11/2020 6:21,9720,38393
Twitter for iPhone,12271100,Disgraceful! https://t.co/nNXEjJuVyw,2/11/2020 5:57,13232,53727
Twitter for iPhone,12271100,Should never happen to another President! https://t.co/Y2X6yopeU7,2/11/2020 5:55,12911,46372
Twitter for iPhone,12270400,TOUGH GUYS FOR TRUMP! https://t.co/DbjZjGzLWU,2/11/2020 1:22,60152,250504
Twitter for iPhone,12270400,THANK YOU NEW HAMPSHIRE! https://t.co/dvZq0UPjHI,2/11/2020 1:21,20422,83775
Twitter for iPhone,12269700,A lot of people feel defeated...Trump always wins. It seems like nothing can stop him. Danny Villazon @nytimes @DanaPerino @FoxNews But isn't that what you want from your President?,2/10/2020 20:24,25741,121306
Twitter for iPhone,12269600,Wall Street Journal Editorial: She (Crazy Nancy) aimed at Trump and hit Uncle Joe. ,2/10/2020 19:59,23857,106321
Twitter for iPhone,12268800,Meeting with U.S. Governors in a short while. All States are doing well. Thank you Mr. President. ,2/10/2020 14:28,16507,101109
Twitter for iPhone,12268700,Thank you to @mirandadevine of the New York Post for your interesting (and correct) column today. Trump has gained 20 points since Impeachment began in October. He gets 67% on economy. Nonwhite approval of Trump is also at a high: 28% up 10 points in a year. Nice one Nancy. ,2/10/2020 14:25,16994,71620
Twitter for iPhone,12268600,Hope the Fake News which never discusses it is talking about the big crowds forming for my New Hampshire Rally tonight. They won't!,2/10/2020 13:14,25687,127031
Twitter for iPhone,12268500,Because of how badly they did with the Impeachment Hoax AOC will primary Cryin' Chuck Schumer and win and Jerry Nadler has a good chance of losing to his far left primary opponent! It is all getting quite interesting. Pelosi will lose the House AGAIN! My poll numbers great.,2/10/2020 12:37,27038,126054
Twitter for iPhone,12268400,95% Approval Rating in the Republican Party a Record! 53% overall (plus add 9 points?). Corrupt Democrat politicians have brought me to highest polling numbers ever with the Impeachment Hoax. Thank you Nancy!,2/10/2020 11:47,30969,151219
Twitter for iPhone,12268300,Will be in Manchester New Hampshire tonight for a big Rally. Want to shake up the Dems a little bit - they have a really boring deal going on. Still waiting for the Iowa results votes were fried. Big crowds in Manchester!,2/10/2020 11:28,21447,93774
Twitter for iPhone,12266000,MAKE AMERICA GREAT AGAIN and then KEEP AMERICA GREAT!,2/9/2020 19:56,44683,226806
Twitter for iPhone,12266000,DRAIN THE SWAMP!,2/9/2020 19:54,40921,192547
Twitter for iPhone,12265900,....This is the biggest political crime in American History by far. SIMPLY PUT THE PARTY IN POWER ILLEGALLY SPIED ON MY CAMPAIGN BOTH BEFORE AND AFTER THE ELECTION IN ORDER TO CHANGE OR NULLIFY THE RESULTS OF THE ELECTION. IT CONTINUED ON WITH THE IMPEACHMENT HOAX. Terrible!,2/9/2020 19:52,34411,109349
Twitter for iPhone,12265900,FBI Director Christopher Wray just admitted that the FISA Warrants and Survailence of my campaign were illegal. So was the Fake Dossier. THEREFORE THE WHOLE SCAM INVESTIGATION THE MUELLER REPORT AND EVERYTHING ELSE FOR THREE YEARS WAS A FIXED HOAX. WHO PAYS THE PRICE?....,2/9/2020 19:52,57028,190369
Twitter for iPhone,12265900,So good to see that Republicans will be winning the Great State of Alabama Senate Seat back now that lightweight Senator @DougJones cast a partisan vote for the Impeachment Hoax. Thought his boss Cryin' Chuck would have forced him to vote against the Hoax. A Do Nothing Stiff!,2/9/2020 19:38,17684,72944
Twitter for iPhone,12265900,.@LarrySabato is much better at giving you the answer after everything is finished and the final result is in than he is at telling you what is going to happen because in fact he doesn't have a clue! https://t.co/MDqczWxl8C,2/9/2020 19:20,9850,39157
Twitter for iPhone,12265800,Sabato got it all wrong last time never came close to understanding the Trump Voter. Actually it's simple MAKE AMERICA GREAT AGAIN and then KEEP AMERICA GREAT! https://t.co/fnzZATqHXz,2/9/2020 19:09,12735,52946
Twitter for iPhone,12265600,It's all turning and fast! MVP Heckler. https://t.co/PiA0ANmjYP,2/9/2020 17:52,32549,108178
Twitter for iPhone,12265600,They (Conservatives) thought the merits of the Impeachment case were weak and therefore his (Romney's) judgement is questioned. @MZHemingway @HowardKurtz @FoxNews,2/9/2020 17:48,12229,51284
Twitter for iPhone,12265400,They are really mad at Senator Joe Munchkin in West Virginia. He couldn't understand the Transcripts. Romney could but didn't want to!,2/9/2020 16:04,18305,82272
Twitter for iPhone,12265400,Romney hurt some very good Republican Senators and he was wrong about the Impeachment Hoax. No clue! https://t.co/J6rtaZYYxD,2/9/2020 15:58,11821,43588
Twitter for iPhone,12265300,Yes!!!!! https://t.co/9ERa0atGOX,2/9/2020 15:51,15220,54288
Twitter for iPhone,12265300,This is so true! https://t.co/utms4KMUVk,2/9/2020 15:43,10606,44602
Twitter for iPhone,12265300,This will never get old! https://t.co/u1CzwwIBvE,2/9/2020 15:42,26431,115895
Twitter for iPhone,12265300,DeFace the Nation will tell @LindseyGrahamSC that he must start up Judiciary and not stop until the job is done. Clean up D.C. now last chance! https://t.co/lKy9u6t7eN,2/9/2020 15:31,10992,37814
Twitter for iPhone,12265300,I grew up in New York City and over many years got to watch how GREAT NYC's Finest are. Now because of weak leadership at Governor & Mayor stand away (water thrown at them) regulations and lack of support our wonderful NYC police are under assault. Stop this now!,2/9/2020 15:18,32058,131064
Twitter for iPhone,12265200,The Dems are crazed they will do anything. Honesty & truth don't matter to them. They are badly wounded. Iowa vote count was a disaster for them! https://t.co/HhhazMKEk3,2/9/2020 14:40,15149,57630
Twitter for iPhone,12265100,Leading also in New Hampshire and most states. The Fake News hates to report this but you will see on November 3rd. https://t.co/IKPmbOyDZ8,2/9/2020 14:34,12872,53849
Twitter for iPhone,12263600,The feeling of many about @MittRomney! https://t.co/GZYxwe4FJ3,2/9/2020 4:20,17936,62047
Twitter for iPhone,12263200,Thank you to everyone for all of the great reviews I have gotten on my State of the Union Speech. It was an immense honor for me to have presented it to you and the citizens of our very strong and wonderful Country!,2/9/2020 1:56,40384,263579
Twitter for iPhone,12263100,...But just like the people of West Virginia will no longer look at weak & pathetic Joe Manchin the same (I got the Pension Bill approved Manchin couldn't do it) the wonderful people of Utah will never look at grandstander Mitt Romney with anything but contempt & disgust!,2/9/2020 1:19,14026,60481
Twitter for iPhone,12263100,Can't say I mind the fact that the great people of West Virginia are furious at their puppet Democrat Senator Joe Manchin. They will never forget his phony vote on the Impeachment Hoax. All he had to do is read the Transcripts sadly which he wouldn't understand anyway.....,2/9/2020 1:19,20712,93414
Twitter for iPhone,12263100,Law Enforcement has been notified. Be careful tough guys who you play with! https://t.co/1Pq0hOrzy2,2/9/2020 0:55,23645,81409
Twitter for iPhone,12263000,Great lineup on @FoxNews tonight with @JesseBWatters @JudgeJeanine and & @greggutfeld. All starts at 8:00 P.M. Will be discussing and explaining the Impeachment Hoax!,2/9/2020 0:07,11396,52580
Twitter for iPhone,12262900,A great coach and a fantastic guy. His endorsement of me in Indiana was a very big deal! https://t.co/PBqvDaamoO,2/8/2020 23:47,13590,73352
Twitter for iPhone,12262500,Pete Rose played Major League Baseball for 24 seasons from 1963-1986 and had more hits 4256 than any other player (by a wide margin). He gambled but only on his own team winning and paid a decades long price. GET PETE ROSE INTO THE BASEBALL HALL OF FAME. It's Time!,2/8/2020 21:08,48368,218528
Twitter for iPhone,12262300,Total and complete Endorsement for Debbie Lesko! @RepDLesko Love Arizona. https://t.co/6NOWc7stoc,2/8/2020 19:48,9539,37868
Twitter for iPhone,12262300,Governor Cuomo wanted to see me this weekend. He just canceled. Very hard to work with New York - So stupid. All they do is sue me all the time! https://t.co/ps0OzMxuE5,2/8/2020 19:40,17676,63318
Twitter for iPhone,12262200,More Fake News. This was photoshopped obviously but the wind was strong and the hair looks good? Anything to demean! https://t.co/t8ptYMCYHf,2/8/2020 19:13,23882,136567
Twitter for iPhone,12262200,We will not be touching your Social Security or Medicare in Fiscal 2021 Budget. Only the Democrats will destroy them by destroying our Country's greatest ever Economy!,2/8/2020 19:01,27874,122892
Twitter for iPhone,12262100,...the worst weeks ever. She could have had a much better week if Crazy Nancy who is the most overrated person in politics (going to lose the House a second time) didn't bring the phony & corrupt Impeachment Hoax. Dems can't do anything right just look at the Iowa vote count!,2/8/2020 18:43,11718,52357
Twitter for iPhone,12262100,.@RepDebDingell who called me tears flowing to thank me for rolling out the maximum Red Carpet for the funeral of her husband then voted against me on the partisan Impeachmen Hoax said everybody (Dems) wants to get out of town. This has been in my whole career one of...,2/8/2020 18:43,12818,54782
Twitter for iPhone,12261700,The only way to stop the crazed Radical Left Do Nothing Democrats is for the Republican Senate to run an offense here . @LeeSmithDC @IngrahamAngle @FoxNews So true although the Dems Hoaxes & Witch Hunts have driven up Republican Polls and mine mightily!,2/8/2020 15:30,16379,65417
Twitter for iPhone,12261600,Crazy Nancy Pelosi's Impeachment Hoax has lifted Republican Congressional Polls (she lost the House once before!) and my Polls WAY UP which was expected but it has had a great effect on Republican Senate races including North Carolina Kentucky Colorado and Arizona. Thanks!,2/8/2020 15:16,26157,119619
Twitter for iPhone,12261600,Thank you Iowa for the RECORD vote we just received in the Primary. The Dems were 25% down (although their votes are all fried!). https://t.co/xQb5ZKWVeT,2/8/2020 15:03,17886,74734
Twitter for iPhone,12261500,Fake News @CNN & MSDNC keep talking about Lt. Col. Vindman as though I should think only how wonderful he was. Actually I don't know him never spoke to him or met him (I don't believe!) but he was very insubordinate reported contents of my perfect calls incorrectly &...,2/8/2020 14:41,27678,116513
Twitter for iPhone,12261500,....was given a horrendous report by his superior the man he reported to who publicly stated that Vindman had problems with judgement adhering to the chain of command and leaking information. In other words OUT .,2/8/2020 14:41,20667,91435
Twitter for iPhone,12261200,Not good! https://t.co/eC3Xjy2ChX,2/8/2020 12:23,10443,45051
Twitter for iPhone,12259800,https://t.co/gsZyUFlTPJ,2/8/2020 3:09,36302,129346
Twitter Media Studio,12259200,After years building up other countries we are finally rebuilding OUR Country. From our inner cities to our rural communities the forgotten men and women of America are forgotten NO LONGER! #OpportunityNow https://t.co/qShbwaCaPd,2/7/2020 23:26,29403,109586
Twitter for iPhone,12259000,....always continue. Every Republican Senator except Romney many highly religious people all very smart voted against the Impeachment Hoax. @SenCapito was all in (a great person). I was told by many that Manchin was just a puppet for Schumer & Pelosi. That's all he is!,2/7/2020 21:57,17688,75540
Twitter for iPhone,12259000,I was very surprised & disappointed that Senator Joe Manchin of West Virginia voted against me on the Democrat's totally partisan Impeachment Hoax. No President has done more for the great people of West Virginia than me (Pensions) and that will....,2/7/2020 21:57,26365,121824
Twitter for iPhone,12258700,"Great to be in Charlotte North Carolina as we expand and grow this unprecedented economic momentum. Today we launched a brand new nationwide campaign to revitalize under-served cities and towns across America ""it's called OPPORTUNITY NOW! https://t.co/jh2Ve6BUtJ",2/7/2020 20:00,17414,74961
Twitter for iPhone,12258400,Another win just in. Nervous Nancy Pelosi and the Democrats in Congress sued me thrown out. This one unanimous in the D.C. Circuit.Witch Hunt!,2/7/2020 17:51,33164,161792
Twitter for iPhone,12258200,JOBS JOBS JOBS!#PromisesMadePromisesKept'  https://t.co/yIOxpzCNb7,2/7/2020 16:45,13284,52203
Twitter for iPhone,12258200,Iowa and New Hampshire will not be moved from the Primary Schedule as long as I am President. Great tradition!,2/7/2020 16:36,13827,74304
Twitter for iPhone,12258200,Off to North Carolina! https://t.co/dreH1rw3sz,2/7/2020 16:34,9223,60993
Twitter for iPhone,12258200,The Democrat Party has given up on counting votes in Iowa. Looks like it all got computer fried . Nobody knows who the real winner is. Maybe it's Sleepy Joe but it's not looking that way. They lost millions & millions of dollars all for NOTHING. But I WON Iowa big!,2/7/2020 16:31,26988,149995
Twitter for iPhone,12257800,https://t.co/9GEW2VZu5h,2/7/2020 13:51,12228,40695
Twitter for iPhone,12257700,I think they should blame RUSSIA RUSSIA RUSSIA again! If they can't count votes properly how are they going to run U.S. HealthCare? https://t.co/JsNB8jvKoo,2/7/2020 12:59,25882,108521
